Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Uruguay;Abono Mensual;Plata HD;204;La Nación+;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;206;Canal 26;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;208;Crónica TV;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;210;Canal América;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;212;Canal 9;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;214;Canal 5 Noticias;HD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;216;Argentina 12;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;300;DSports Argentina;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;303;DSports Uruguay Mas;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;304;DSports Uruguay Mas;HD;Deportes;No
Uruguay;Abono Mensual;Plata HD;310;DSports Uruguay;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;312;DSports 2;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;313;DSports+;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;320;TyC Sports;SD;Deportes;No
Uruguay;Abono Mensual;Plata HD;321;ESPN;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;322;ESPN 2;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;323;ESPN 3;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;325;ESPN 4;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;326;ESPN 6;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;327;ESPN 7;SD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;340;The Golf Channel;SD;Deportes;No
Uruguay;Abono Mensual;Plata HD;400;Disney Junior;SD;Infantil;Si
Uruguay;Abono Mensual;Plata HD;402;Cartoon Network;SD;Infantil;Si
Uruguay;Abono Mensual;Plata HD;404;Discovery Kids;SD;Infantil;Si
Uruguay;Abono Mensual;Plata HD;406;Nick Jr.;SD;Infantil;Si
Uruguay;Abono Mensual;Plata HD;408;Disney Channel;SD;Infantil;Si
Uruguay;Abono Mensual;Plata HD;410;Nickelodeon;SD;Infantil;Si
Uruguay;Abono Mensual;Plata HD;412;BabyTV;HD;Infantil;No
Uruguay;Abono Mensual;Plata HD;414;Cartoonito;SD;Infantil;No
Uruguay;Abono Mensual;Plata HD;416;Plim Plim;SD;Infantil;Si
Uruguay;Abono Mensual;Plata HD;418;El Reino Infantil;SD;Infantil;Si
Uruguay;Abono Mensual;Plata HD;420;Discovery Home & Health;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;422;History Channel;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;424;Discovery Channel;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;426;Investigation Discovery (ID);SD;Variedades;No
Uruguay;Abono Mensual;Plata HD;428;National Geographic;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;430;History 2;SD;Variedades;No
Uruguay;Abono Mensual;Plata HD;432;¡Hola! TV;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;450;OnDIRECTV;HD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;452;Star Channel;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;454;TNT Latin America;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;456;AXN;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;458;Universal TV;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;460;Space;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;462;Warner Channel;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;464;TNT Series;SD;Cine;No
Uruguay;Abono Mensual;Plata HD;466;Cinecanal;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;468;Cinemax;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;470;Studio Universal;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;472;Sony Movies;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;474;Sony;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;476;Mórbido TV;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;478;Golden Plus;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;501;HBO;SD;Cine;No
Uruguay;Abono Mensual;Plata HD;504;TCM;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;530;Comedy Central;SD;Cine;No
Uruguay;Abono Mensual;Plata HD;532;FX;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;534;TLnovelas;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;536;A&E;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;538;AMC;SD;Cine;No
Uruguay;Abono Mensual;Plata HD;542;El Canal de las Estrellas;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;544;DHE;SD;Cine;No
Uruguay;Abono Mensual;Plata HD;546;Golden Edge;SD;Cine;No
Uruguay;Abono Mensual;Plata HD;550;Atres Series;SD;Cine;Si
Uruguay;Abono Mensual;Plata HD;552;USA Network;SD;Cine;No
Uruguay;Abono Mensual;Plata HD;558;De Película;SD;Cine;No
Uruguay;Abono Mensual;Plata HD;560;TNT Novelas;SD;Cine;No
Uruguay;Abono Mensual;Plata HD;568;Magazine;SD;Mundo;Si
