Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Colombia;Pospago;Plata Star;762;Antena 3 Internacional;SD;Mundo;Si
Colombia;Pospago;Plata Star;764;France 24 Español;SD;Mundo;No
Colombia;Pospago;Plata Star;766;Rai Italia;SD;Mundo;No
Colombia;Pospago;Plata Star;768;BBC WORLD;SD;Mundo;No
Colombia;Pospago;Plata Star;770;Deutsche Welle (DW) Español;SD;Mundo;No
Colombia;Pospago;Plata Star;772;Caracol Internacional;SD;Mundo;No
Colombia;Pospago;Plata Star;774;TV Chile Internacional;SD;Mundo;Si
Colombia;Pospago;Plata Star;776;TV Globo;SD;Mundo;No
Colombia;Pospago;Plata Star;778;RTP;SD;Mundo;No
Colombia;Pospago;Plata Star;780;ZEE TV;SD;Mundo;No
Colombia;Pospago;Plata Star;782;NHK World;SD;Mundo;No
Colombia;Pospago;Plata Star;784;El Trece;SD;Mundo;Si
Colombia;Pospago;Plata Star;786;Telefe;SD;Mundo;Si
Colombia;Pospago;Plata Star;790;CGTN;SD;Mundo;No
Colombia;Pospago;Plata Star;980;Unión Radio Noticias;Radio;Radio;Si
Colombia;Pospago;Plata Star;982;Radio Caracol;Radio;Radio;Si
Colombia;Pospago;Plata Star;984;Radio France Internacional;Radio;Radio;Si
Colombia;Pospago;Plata Star;985;Fiesta 106.5;Radio;Radio;No
Colombia;Pospago;Plata Star;991;La FM Plus;Radio;Radio;Si
Colombia;Pospago;Plata Star;992;Alerta Bogota;Radio;Radio;Si
Colombia;Pospago;Plata Star;993;La W Radio;Radio;Radio;Si
Colombia;Pospago;Plata Star;1127;DShow;HD;Variedades;No
Colombia;Pospago;Plata Star;1130;RCN HD;HD;Nacional;Si
Colombia;Pospago;Plata Star;1132;Caracol TV HD;HD;Nacional;Si
Colombia;Pospago;Plata Star;1136;Canal UNO;HD;Nacional;Si
Colombia;Pospago;Plata Star;1137;Señal Colombia HD;HD;Nacional;Si
Colombia;Pospago;Plata Star;1138;Señal Institucional HD;HD;Nacional;Si
Colombia;Pospago;Plata Star;1140;Teleantioquia HD;HD;Nacional;Si
Colombia;Pospago;Plata Star;1141;Telepacifico;HD;Nacional;Si
Colombia;Pospago;Plata Star;1142;Telecaribe HD;HD;Nacional;Si
Colombia;Pospago;Plata Star;1147;Cable Noticias HD;HD;Local;Si
Colombia;Pospago;Plata Star;1204;Star Channel HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1206;Warner Channel HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1207;A&E HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1208;Sony HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1209;AXN HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1210;AMC HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1213;TNT Series HD;HD;Variedades;No
Colombia;Pospago;Plata Star;1214;Atres Series HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1215;Comedy Central HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1217;FX HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1218;Universal TV HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1219;USA Network HD;HD;Variedades;No
Colombia;Pospago;Plata Star;1221;Hola TV HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1222;E! Entertainment HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1223;Investigation Discovery (ID) HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1228;Lifetime HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1229;Discovery Home & Health HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1231;Alacocina TV;HD;Variedades;Si
Colombia;Pospago;Plata Star;1232;El Gourmet HD;HD;Variedades;No
Colombia;Pospago;Plata Star;1233;Food Network;HD;Variedades;Si
Colombia;Pospago;Plata Star;1234;HGTV HD;HD;Variedades;No
Colombia;Pospago;Plata Star;1236;VePlus HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1264;MTV HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1265;Music Top;HD;Variedades;Si
Colombia;Pospago;Plata Star;1266;Tierra Mía HD;HD;Variedades;Si
Colombia;Pospago;Plata Star;1270;Latina TV;HD;Variedades;Si
Colombia;Pospago;Plata Star;1273;INTI Network HD;HD;Variedades;No
Colombia;Pospago;Plata Star;1304;Cartoon Network HD;HD;Infantil;Si
Colombia;Pospago;Plata Star;1308;Nick HD;HD;Infantil;Si
Colombia;Pospago;Plata Star;1309;Nick Jr. HD;HD;Infantil;No
Colombia;Pospago;Plata Star;1312;Disney Channel HD;HD;Infantil;Si
Colombia;Pospago;Plata Star;1315;Disney Junior HD;HD;Infantil;Si
Colombia;Pospago;Plata Star;1317;BabyTV;SD;Infantil;Si
Colombia;Pospago;Plata Star;1318;Plim Plim;HD;Infantil;No
Colombia;Pospago;Plata Star;1319;El Reino Infantil;HD;Infantil;No
Colombia;Pospago;Plata Star;1330;Discovery Kids HD;HD;Infantil;Si
Colombia;Pospago;Plata Star;1502;TNT HD;HD;Cine;Si
Colombia;Pospago;Plata Star;1503;Golden HD;HD;Cine;Si
Colombia;Pospago;Plata Star;1506;Sony Movies;HD;Cine;No
Colombia;Pospago;Plata Star;1507;Cine HD;HD;Cine;Si
Colombia;Pospago;Plata Star;1508;Studio Universal HD;HD;Cine;Si
Colombia;Pospago;Plata Star;1509;Cinemax HD;HD;Cine;Si
Colombia;Pospago;Plata Star;1510;Mórbido TV;HD;Cine;No
Colombia;Pospago;Plata Star;1513;DHE HD;HD;Cine;No
Colombia;Pospago;Plata Star;1518;Space HD;HD;Cine;Si
Colombia;Pospago;Plata Star;1524;HBO HD;HD;Cine;No
Colombia;Pospago;Plata Star;1525;HBO 2 HD;HD;Cine;No
Colombia;Pospago;Plata Star;1528;HBO Signature HD;HD;Cine;No
Colombia;Pospago;Plata Star;1532;HBO Plus HD;HD;Cine;No
Colombia;Pospago;Plata Star;1534;HBO Family HD;HD;Cine;No
Colombia;Pospago;Plata Star;1542;HBO Xtreme HD;HD;Cine;No
Colombia;Pospago;Plata Star;1571;Universal Premiere Este;HD;PPV;No
Colombia;Pospago;Plata Star;1572;Universal Cinema;HD;PPV;No
Colombia;Pospago;Plata Star;1573;Universal Comedy;HD;PPV;No
Colombia;Pospago;Plata Star;1574;Universal Crime Este;HD;PPV;No
Colombia;Pospago;Plata Star;1575;Universal Reality;HD;PPV;No
Colombia;Pospago;Plata Star;1576;Universal Premiere Oeste;HD;PPV;No
Colombia;Pospago;Plata Star;1577;Universal Cinema Oeste;HD;PPV;No
Colombia;Pospago;Plata Star;1610;DSports HD;HD;Deportes;Si
Colombia;Pospago;Plata Star;1612;DSports 2 HD;HD;Deportes;Si
Colombia;Pospago;Plata Star;1613;DSports+ HD;HD;Deportes;Si
Colombia;Pospago;Plata Star;1621;ESPN HD;HD;Deportes;Si
Colombia;Pospago;Plata Star;1622;ESPN 2 HD;HD;Deportes;Si
Colombia;Pospago;Plata Star;1623;ESPN 3 HD;HD;Deportes;Si
Colombia;Pospago;Plata Star;1624;ESPN 4 HD;HD;Deportes;No
Colombia;Pospago;Plata Star;1625;ESPN 5 HD;HD;Deportes;No
Colombia;Pospago;Plata Star;1626;ESPN 6 HD;HD;Deportes;Si
Colombia;Pospago;Plata Star;1627;ESPN 7 HD;HD;Deportes;Si
Colombia;Pospago;Plata Star;1628;Golf Channel HD;HD;Deportes;No
Colombia;Pospago;Plata Star;1631;DSports Show;HD;Deportes;No
Colombia;Pospago;Plata Star;1633;Win Sports HD;HD;Deportes;Si
Colombia;Pospago;Plata Star;1634;Win Sports Mas;HD;Deportes;No
Colombia;Pospago;Plata Star;1636;One Baseball Network;HD;PPV;No
Colombia;Pospago;Plata Star;1639;PX Sports;HD;Deportes;No
Colombia;Pospago;Plata Star;1700;DNews HD;HD;Mundo;No
Colombia;Pospago;Plata Star;1730;National Geographic HD;HD;Mundo;Si
Colombia;Pospago;Plata Star;1731;Discovery Theater HD;HD;Mundo;Si
Colombia;Pospago;Plata Star;1732;Discovery Channel HD;HD;Mundo;Si
Colombia;Pospago;Plata Star;1734;Animal Planet HD;HD;Mundo;Si
Colombia;Pospago;Plata Star;1738;Discovery World HD;HD;Mundo;No
Colombia;Pospago;Plata Star;1740;Discovery Travel & Living Channel (TLC) HD;HD;Mundo;Si
Colombia;Pospago;Plata Star;1742;History Channel HD;HD;Mundo;Si
Colombia;Pospago;Plata Star;1744;History 2 HD;HD;Mundo;Si
Colombia;Pospago;Plata Star;1750;Encuentro Internacional HD;HD;Variedades;No
Colombia;Pospago;Plata Star;1762;Antena 3 Internacional HD;HD;Mundo;Si
Colombia;Pospago;Plata Star;1764;France 24 Español;HD;Mundo;No
Colombia;Pospago;Plata Star;4000;Directv 4K;4K;4K;No
Colombia;Pospago;Oro;117;TV Familia;SD;Religioso;Si
Colombia;Pospago;Oro;127;DShow;SD;Variedades;Si
Colombia;Pospago;Oro;129;Directv Place;SD;Variedades;No
Colombia;Pospago;Oro;130;RCN;SD;Nacional;Si
Colombia;Pospago;Oro;132;Caracol Internacional;SD;Nacional;Si
Colombia;Pospago;Oro;133;City TV;SD;Nacional;Si
Colombia;Pospago;Oro;134;Caracol Internacional;SD;Nacional;Si
Colombia;Pospago;Oro;135;RCN Nuestra Tele;SD;Nacional;Si
Colombia;Pospago;Oro;136;Canal UNO;SD;Nacional;Si
Colombia;Pospago;Oro;137;Señal Colombia;SD;Nacional;Si
Colombia;Pospago;Oro;138;Señal Institucional;SD;Nacional;Si
Colombia;Pospago;Oro;139;Canal Congreso;SD;Nacional;Si
Colombia;Pospago;Oro;140;Teleantioquia;SD;Nacional;Si
Colombia;Pospago;Oro;141;Telepacifico;SD;Nacional;Si
Colombia;Pospago;Oro;142;Telecaribe;SD;Nacional;Si
Colombia;Pospago;Oro;143;Canal Capital;SD;Nacional;Si
Colombia;Pospago;Oro;144;Telecafé;SD;Nacional;Si
Colombia;Pospago;Oro;145;NTN 24 NOTICIAS;SD;Nacional;Si
Colombia;Pospago;Oro;146;El Tiempo TV;SD;Nacional;Si
Colombia;Pospago;Oro;147;Cable Noticias;SD;Nacional;Si
Colombia;Pospago;Oro;148;TRO;SD;Nacional;Si
Colombia;Pospago;Oro;149;Trece;SD;Nacional;Si
Colombia;Pospago;Oro;150;Teleislas;SD;Nacional;Si
Colombia;Pospago;Oro;151;Telemedellin;SD;Nacional;Si
Colombia;Pospago;Oro;152;TV Agro;SD;Local;Si
Colombia;Pospago;Oro;202;Star Channel;SD;Variedades;Si
Colombia;Pospago;Oro;204;Star Channel HD;HD;Cine;No
Colombia;Pospago;Oro;206;Warner Channel;SD;Variedades;Si
Colombia;Pospago;Oro;207;A&E;SD;Variedades;Si
Colombia;Pospago;Oro;208;Sony;SD;Variedades;Si
Colombia;Pospago;Oro;209;AXN;SD;Variedades;Si
Colombia;Pospago;Oro;210;AMC;SD;Variedades;Si
Colombia;Pospago;Oro;213;TNT Series;SD;Variedades;Si
Colombia;Pospago;Oro;214;Atres Series;SD;Variedades;Si
Colombia;Pospago;Oro;215;Comedy Central;SD;Variedades;Si
Colombia;Pospago;Oro;216;TNT Novelas;SD;Variedades;Si
Colombia;Pospago;Oro;217;FX;SD;Variedades;Si
Colombia;Pospago;Oro;218;Universal TV;SD;Variedades;Si
Colombia;Pospago;Oro;219;USA Network;SD;Variedades;Si
Colombia;Pospago;Oro;220;Adult Swim;SD;Variedades;Si
Colombia;Pospago;Oro;221;¡Hola! TV;SD;Variedades;Si
Colombia;Pospago;Oro;222;E! Entertainment;SD;Variedades;Si
Colombia;Pospago;Oro;223;Investigation Discovery (ID);SD;Variedades;Si
Colombia;Pospago;Oro;226;El Canal de las Estrellas;SD;Variedades;Si
Colombia;Pospago;Oro;227;TLnovelas;SD;Variedades;Si
Colombia;Pospago;Oro;228;Lifetime;SD;Variedades;Si
Colombia;Pospago;Oro;229;Discovery Home & Health;SD;Variedades;Si
Colombia;Pospago;Oro;230;Más Chic;SD;Variedades;Si
Colombia;Pospago;Oro;231;Telemundo;SD;Variedades;Si
Colombia;Pospago;Oro;232;El Gourmet;SD;Variedades;Si
Colombia;Pospago;Oro;233;Food Network;SD;Variedades;Si
Colombia;Pospago;Oro;264;MTV;SD;Variedades;Si
Colombia;Pospago;Oro;269;Quiero Música en Mi Idioma (QMusic);SD;Variedades;Si
Colombia;Pospago;Oro;270;Mi Gente 3.0;SD;Variedades;Si
Colombia;Pospago;Oro;304;Cartoon Network;SD;Infantil;Si
Colombia;Pospago;Oro;308;Nickelodeon;SD;Infantil;Si
Colombia;Pospago;Oro;309;Nick Jr.;SD;Infantil;Si
Colombia;Pospago;Oro;310;TeenNick;SD;Infantil;Si
Colombia;Pospago;Oro;312;Disney Channel HD;HD;Infantil;No
Colombia;Pospago;Oro;314;Disney Channel;SD;Infantil;Si
Colombia;Pospago;Oro;315;Disney Junior;SD;Infantil;Si
Colombia;Pospago;Oro;317;BabyTV;SD;Infantil;No
Colombia;Pospago;Oro;318;Plim Plim;SD;Infantil;No
Colombia;Pospago;Oro;319;El Reino Infantil;SD;Infantil;Si
Colombia;Pospago;Oro;330;Discovery Kids;SD;Infantil;Si
Colombia;Pospago;Oro;334;Cartoonito;SD;Infantil;Si
Colombia;Pospago;Oro;350;EWTN;SD;Religioso;Si
Colombia;Pospago;Oro;351;Orbe 21;SD;Religioso;Si
Colombia;Pospago;Oro;352;Enlace;SD;Religioso;Si
Colombia;Pospago;Oro;353;Cristovisión;SD;Religioso;Si
Colombia;Pospago;Oro;358;DayStar;SD;Religioso;No
Colombia;Pospago;Oro;464;Playboy TV;SD;Adultos;No
Colombia;Pospago;Oro;468;Venus;SD;Adultos;No
Colombia;Pospago;Oro;469;XTSY;SD;Adultos;No
Colombia;Pospago;Oro;470;Hustler TV HD;SD;Adultos;No
Colombia;Pospago;Oro;502;TNT;SD;Cine;Si
Colombia;Pospago;Oro;503;Golden;SD;Cine;Si
Colombia;Pospago;Oro;506;Sony Movies;SD;Cine;Si
Colombia;Pospago;Oro;507;Cinecanal;SD;Cine;Si
Colombia;Pospago;Oro;508;Studio Universal;SD;Cine;Si
Colombia;Pospago;Oro;509;Cinemax;SD;Cine;Si
Colombia;Pospago;Oro;510;Mórbido TV;SD;Cine;Si
Colombia;Pospago;Oro;513;DHE;SD;Cine;Si
Colombia;Pospago;Oro;516;De Película;SD;Cine;Si
Colombia;Pospago;Oro;517;Golden Edge;SD;Cine;Si
Colombia;Pospago;Oro;518;Space;SD;Cine;Si
Colombia;Pospago;Oro;524;HBO;SD;Cine;No
Colombia;Pospago;Oro;525;HBO 2;SD;Cine;No
Colombia;Pospago;Oro;526;HBO Plus HD;SD;Cine;No
Colombia;Pospago;Oro;528;HBO Signature;SD;Cine;No
Colombia;Pospago;Oro;534;HBO Family;SD;Cine;No
Colombia;Pospago;Oro;540;HBO Mundi;SD;Cine;No
Colombia;Pospago;Oro;541;HBO Pop;SD;Cine;No
Colombia;Pospago;Oro;542;HBO Xtreme;SD;Cine;No
Colombia;Pospago;Oro;571;Universal Premiere Este;SD;PPV;No
Colombia;Pospago;Oro;572;Universal Cinema;SD;PPV;No
Colombia;Pospago;Oro;573;Universal Comedy;SD;PPV;No
Colombia;Pospago;Oro;574;Universal Crime Este;SD;PPV;No
Colombia;Pospago;Oro;575;Universal Reality;SD;PPV;No
Colombia;Pospago;Oro;576;Universal Premiere Oeste;SD;PPV;No
Colombia;Pospago;Oro;577;Universal Cinema Oeste;SD;PPV;No
Colombia;Pospago;Oro;610;DSports;SD;Deportes;Si
Colombia;Pospago;Oro;612;DSports 2;SD;Deportes;Si
Colombia;Pospago;Oro;613;DSports+;SD;Deportes;Si
Colombia;Pospago;Oro;621;ESPN;SD;Deportes;Si
Colombia;Pospago;Oro;622;ESPN 2;SD;Deportes;Si
Colombia;Pospago;Oro;623;ESPN 3;SD;Deportes;Si
Colombia;Pospago;Oro;625;ESPN 5;SD;Deportes;Si
Colombia;Pospago;Oro;626;ESPN 6;SD;Deportes;Si
Colombia;Pospago;Oro;627;ESPN 7;SD;Deportes;Si
Colombia;Pospago;Oro;628;Golf Channel Latinoamérica;SD;Deportes;Si
Colombia;Pospago;Oro;629;TyC Sports Internacional;SD;Deportes;Si
Colombia;Pospago;Oro;631;DSports Radio;Radio;Radio;No
Colombia;Pospago;Oro;633;Win Sports;SD;Deportes;Si
Colombia;Pospago;Oro;634;Win Sports Mas;SD;PPV;No
Colombia;Pospago;Oro;700;DNews;SD;Mundo;Si
Colombia;Pospago;Oro;704;CNN en Español;SD;Mundo;Si
Colombia;Pospago;Oro;706;CNN International;SD;Mundo;Si
Colombia;Pospago;Oro;707;CNN Chile;SD;Mundo;Si
Colombia;Pospago;Oro;708;TVN 24 HORAS;SD;Mundo;Si
Colombia;Pospago;Oro;710;Bloomberg;SD;Mundo;Si
Colombia;Pospago;Oro;716;Todo Noticias (TN);SD;Mundo;Si
Colombia;Pospago;Oro;720;Canal 26;SD;Mundo;Si
Colombia;Pospago;Oro;726;Canal Rural;SD;Mundo;Si
Colombia;Pospago;Oro;730;National Geographic;SD;Mundo;Si
Colombia;Pospago;Oro;732;Discovery Channel;SD;Mundo;Si
Colombia;Pospago;Oro;734;Animal Planet;SD;Mundo;Si
Colombia;Pospago;Oro;736;Discovery Turbo;SD;Mundo;Si
Colombia;Pospago;Oro;740;Discovery Travel & Living Channel (TLC);SD;Mundo;Si
Colombia;Pospago;Oro;742;History Channel;SD;Mundo;Si
Colombia;Pospago;Oro;744;History 2;SD;Mundo;Si
Colombia;Pospago;Oro;760;Univision;SD;Mundo;Si
Colombia;Pospago;Oro;762;Antena 3 Internacional;SD;Mundo;Si
Colombia;Pospago;Oro;764;France 24 Español;SD;Mundo;Si
Colombia;Pospago;Oro;766;Rai Italia;SD;Mundo;Si
Colombia;Pospago;Oro;768;BBC WORLD;SD;Mundo;Si
Colombia;Pospago;Oro;770;Deutsche Welle (DW) Español;SD;Mundo;Si
Colombia;Pospago;Oro;772;Caracol Internacional;SD;Mundo;No
Colombia;Pospago;Oro;774;TV Chile Internacional;SD;Mundo;Si
Colombia;Pospago;Oro;776;TV Globo;SD;Mundo;No
Colombia;Pospago;Oro;778;RTP;SD;Mundo;Si
Colombia;Pospago;Oro;780;ZEE TV;SD;Mundo;No
Colombia;Pospago;Oro;782;NHK World;SD;Mundo;No
Colombia;Pospago;Oro;784;El Trece;SD;Mundo;Si
Colombia;Pospago;Oro;786;Telefe;SD;Mundo;Si
Colombia;Pospago;Oro;790;CGTN;SD;Mundo;Si
Colombia;Pospago;Oro;980;Unión Radio Noticias;Radio;Radio;Si
Colombia;Pospago;Oro;982;Radio Caracol;Radio;Radio;Si
Colombia;Pospago;Oro;984;Radio France Internacional;Radio;Radio;Si
Colombia;Pospago;Oro;985;Fiesta 106.5;Radio;Radio;No
Colombia;Pospago;Oro;991;La FM Plus;Radio;Radio;Si
Colombia;Pospago;Oro;992;Alerta Bogota;Radio;Radio;Si
Colombia;Pospago;Oro;993;La W Radio;Radio;Radio;Si
Colombia;Pospago;Oro;1127;DShow;HD;Variedades;Si
Colombia;Pospago;Oro;1130;RCN HD;HD;Nacional;No
Colombia;Pospago;Oro;1132;Caracol TV HD;HD;Nacional;No
Colombia;Pospago;Oro;1136;Canal UNO;HD;Nacional;No
Colombia;Pospago;Oro;1137;Señal Colombia HD;HD;Nacional;No
Colombia;Pospago;Oro;1138;Señal Institucional HD;HD;Nacional;No
Colombia;Pospago;Oro;1140;Teleantioquia HD;HD;Nacional;No
Colombia;Pospago;Oro;1141;Telepacifico;HD;Nacional;No
Colombia;Pospago;Oro;1142;Telecaribe HD;HD;Nacional;No
Colombia;Pospago;Oro;1147;Cable Noticias HD;HD;Local;No
Colombia;Pospago;Oro;1204;Star Channel HD;HD;Variedades;No
Colombia;Pospago;Oro;1206;Warner Channel HD;HD;Variedades;No
Colombia;Pospago;Oro;1207;A&E HD;HD;Variedades;No
Colombia;Pospago;Oro;1208;Sony HD;HD;Variedades;No
Colombia;Pospago;Oro;1209;AXN HD;HD;Variedades;No
Colombia;Pospago;Oro;1210;AMC HD;HD;Variedades;No
Colombia;Pospago;Oro;1213;TNT Series HD;HD;Variedades;No
Colombia;Pospago;Oro;1214;Atres Series HD;HD;Variedades;No
Colombia;Pospago;Oro;1215;Comedy Central HD;HD;Variedades;No
Colombia;Pospago;Oro;1217;FX HD;HD;Variedades;No
Colombia;Pospago;Oro;1218;Universal TV HD;HD;Variedades;No
Colombia;Pospago;Oro;1219;USA Network HD;HD;Variedades;No
Colombia;Pospago;Oro;1221;Hola TV HD;HD;Variedades;No
Colombia;Pospago;Oro;1222;E! Entertainment HD;HD;Variedades;No
Colombia;Pospago;Oro;1223;Investigation Discovery (ID) HD;HD;Variedades;No
Colombia;Pospago;Oro;1228;Lifetime HD;HD;Variedades;No
Colombia;Pospago;Oro;1229;Discovery Home & Health HD;HD;Variedades;No
Colombia;Pospago;Oro;1231;Alacocina TV;HD;Variedades;Si
Colombia;Pospago;Oro;1232;El Gourmet HD;HD;Variedades;No
Colombia;Pospago;Oro;1233;Food Network;HD;Variedades;No
Colombia;Pospago;Oro;1234;HGTV HD;HD;Variedades;No
Colombia;Pospago;Oro;1236;VePlus HD;HD;Variedades;No
Colombia;Pospago;Oro;1264;MTV HD;HD;Variedades;No
Colombia;Pospago;Oro;1265;Music Top;HD;Variedades;No
Colombia;Pospago;Oro;1266;Tierra Mía HD;HD;Variedades;No
Colombia;Pospago;Oro;1270;Latina TV;HD;Variedades;Si
Colombia;Pospago;Oro;1273;INTI Network HD;HD;Variedades;No
Colombia;Pospago;Oro;1304;Cartoon Network HD;HD;Infantil;No
Colombia;Pospago;Oro;1308;Nick HD;HD;Infantil;No
Colombia;Pospago;Oro;1309;Nick Jr. HD;HD;Infantil;No
Colombia;Pospago;Oro;1312;Disney Channel HD;HD;Infantil;No
Colombia;Pospago;Oro;1315;Disney Junior HD;HD;Infantil;No
Colombia;Pospago;Oro;1317;BabyTV;SD;Infantil;No
Colombia;Pospago;Oro;1318;Plim Plim;HD;Infantil;No
Colombia;Pospago;Oro;1319;El Reino Infantil;HD;Infantil;Si
Colombia;Pospago;Oro;1330;Discovery Kids HD;HD;Infantil;No
Colombia;Pospago;Oro;1502;TNT HD;HD;Cine;No
Colombia;Pospago;Oro;1503;Golden HD;HD;Cine;No
Colombia;Pospago;Oro;1506;Sony Movies;HD;Cine;No
Colombia;Pospago;Oro;1507;Cine HD;HD;Cine;No
Colombia;Pospago;Oro;1508;Studio Universal HD;HD;Cine;No
Colombia;Pospago;Oro;1509;Cinemax HD;HD;Cine;No
Colombia;Pospago;Oro;1510;Mórbido TV;HD;Cine;Si
Colombia;Pospago;Oro;1513;DHE HD;HD;Cine;No
Colombia;Pospago;Oro;1518;Space HD;HD;Cine;No
Colombia;Pospago;Oro;1524;HBO HD;HD;Cine;No
Colombia;Pospago;Oro;1525;HBO 2 HD;HD;Cine;No
Colombia;Pospago;Oro;1528;HBO Signature HD;HD;Cine;No
Colombia;Pospago;Oro;1532;HBO Plus HD;HD;Cine;No
Colombia;Pospago;Oro;1534;HBO Family HD;HD;Cine;No
Colombia;Pospago;Oro;1542;HBO Xtreme HD;HD;Cine;No
Colombia;Pospago;Oro;1571;Universal Premiere Este;HD;PPV;No
Colombia;Pospago;Oro;1572;Universal Cinema;HD;PPV;No
Colombia;Pospago;Oro;1573;Universal Comedy;HD;PPV;No
Colombia;Pospago;Oro;1574;Universal Crime Este;HD;PPV;No
Colombia;Pospago;Oro;1575;Universal Reality;HD;PPV;No
Colombia;Pospago;Oro;1576;Universal Premiere Oeste;HD;PPV;No
Colombia;Pospago;Oro;1577;Universal Cinema Oeste;HD;PPV;No
Colombia;Pospago;Oro;1610;DSports HD;HD;Deportes;No
Colombia;Pospago;Oro;1612;DSports 2 HD;HD;Deportes;No
Colombia;Pospago;Oro;1613;DSports+ HD;HD;Deportes;No
Colombia;Pospago;Oro;1621;ESPN HD;HD;Deportes;No
Colombia;Pospago;Oro;1622;ESPN 2 HD;HD;Deportes;No
Colombia;Pospago;Oro;1623;ESPN 3 HD;HD;Deportes;No
Colombia;Pospago;Oro;1624;ESPN 4 HD;HD;Deportes;No
Colombia;Pospago;Oro;1625;ESPN 5 HD;HD;Deportes;No
Colombia;Pospago;Oro;1626;ESPN 6 HD;HD;Deportes;Si
Colombia;Pospago;Oro;1627;ESPN 7 HD;HD;Deportes;Si
Colombia;Pospago;Oro;1628;Golf Channel HD;HD;Deportes;No
Colombia;Pospago;Oro;1631;DSports Show;HD;Deportes;No
Colombia;Pospago;Oro;1633;Win Sports HD;HD;Deportes;No
Colombia;Pospago;Oro;1634;Win Sports Mas;HD;Deportes;No
Colombia;Pospago;Oro;1636;One Baseball Network;HD;PPV;No
Colombia;Pospago;Oro;1639;PX Sports;HD;Deportes;No
Colombia;Pospago;Oro;1700;DNews HD;HD;Mundo;No
Colombia;Pospago;Oro;1730;National Geographic HD;HD;Mundo;No
Colombia;Pospago;Oro;1731;Discovery Theater HD;HD;Mundo;No
Colombia;Pospago;Oro;1732;Discovery Channel HD;HD;Mundo;No
Colombia;Pospago;Oro;1734;Animal Planet HD;HD;Mundo;No
Colombia;Pospago;Oro;1738;Discovery World HD;HD;Mundo;No
Colombia;Pospago;Oro;1740;Discovery Travel & Living Channel (TLC) HD;HD;Mundo;No
Colombia;Pospago;Oro;1742;History Channel HD;HD;Mundo;No
Colombia;Pospago;Oro;1744;History 2 HD;HD;Mundo;No
Colombia;Pospago;Oro;1750;Encuentro Internacional HD;HD;Variedades;No
Colombia;Pospago;Oro;1762;Antena 3 Internacional HD;HD;Mundo;No
Colombia;Pospago;Oro;1764;France 24 Español;HD;Mundo;Si
Colombia;Pospago;Oro;4000;Directv 4K;4K;4K;No
Colombia;Pospago;Oro HD;117;TV Familia;SD;Religioso;Si
Colombia;Pospago;Oro HD;127;DShow;SD;Variedades;Si
Colombia;Pospago;Oro HD;129;Directv Place;SD;Variedades;No
Colombia;Pospago;Oro HD;130;RCN;SD;Nacional;Si
Colombia;Pospago;Oro HD;132;Caracol Internacional;SD;Nacional;Si
Colombia;Pospago;Oro HD;133;City TV;SD;Nacional;Si
Colombia;Pospago;Oro HD;134;Caracol Internacional;SD;Nacional;Si
Colombia;Pospago;Oro HD;135;RCN Nuestra Tele;SD;Nacional;Si
Colombia;Pospago;Oro HD;136;Canal UNO;SD;Nacional;Si
Colombia;Pospago;Oro HD;137;Señal Colombia;SD;Nacional;Si
Colombia;Pospago;Oro HD;138;Señal Institucional;SD;Nacional;Si
Colombia;Pospago;Oro HD;139;Canal Congreso;SD;Nacional;Si
Colombia;Pospago;Oro HD;140;Teleantioquia;SD;Nacional;Si
Colombia;Pospago;Oro HD;141;Telepacifico;SD;Nacional;Si
Colombia;Pospago;Oro HD;142;Telecaribe;SD;Nacional;Si
Colombia;Pospago;Oro HD;143;Canal Capital;SD;Nacional;Si
Colombia;Pospago;Oro HD;144;Telecafé;SD;Nacional;Si
Colombia;Pospago;Oro HD;145;NTN 24 NOTICIAS;SD;Nacional;Si
Colombia;Pospago;Oro HD;146;El Tiempo TV;SD;Nacional;Si
Colombia;Pospago;Oro HD;147;Cable Noticias;SD;Nacional;Si
Colombia;Pospago;Oro HD;148;TRO;SD;Nacional;Si
Colombia;Pospago;Oro HD;149;Trece;SD;Nacional;Si
Colombia;Pospago;Oro HD;150;Teleislas;SD;Nacional;Si
Colombia;Pospago;Oro HD;151;Telemedellin;SD;Nacional;Si
Colombia;Pospago;Oro HD;152;TV Agro;SD;Local;Si
Colombia;Pospago;Oro HD;202;Star Channel;SD;Variedades;Si
