Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Ecuador;Abono Mensual;Familiar HD;202;Star Channel;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;206;Warner Channel;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;207;A&E;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;208;Sony;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;209;AXN;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;210;AMC;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;213;TNT Series;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;214;Atres Series;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;215;Comedy Central;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;216;TNT Novelas;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;217;FX;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;218;Universal TV;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;219;USA Network;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;220;Adult Swim;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;221;¡Hola! TV;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;222;E! Entertainment;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;223;Investigation Discovery (ID);SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;226;El Canal de las Estrellas;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;227;TLnovelas;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;228;Lifetime;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;229;Discovery Home & Health;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;230;Más Chic;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;231;Telemundo Internacional;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;232;El Gourmet;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;233;Food Network;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;264;MTV;SD;Variedades;Si
Ecuador;Abono Mensual;Familiar HD;269;Quiero Música en Mi Idioma (QMusic);SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;270;Mi Gente 3.0;SD;Variedades;No
Ecuador;Abono Mensual;Familiar HD;304;Cartoon Network;SD;Infantil;Si
Ecuador;Abono Mensual;Familiar HD;308;Nickelodeon;SD;Infantil;No
Ecuador;Abono Mensual;Familiar HD;309;Nick Jr.;SD;Infantil;No
Ecuador;Abono Mensual;Familiar HD;312;Disney Channel;SD;Infantil;Si
Ecuador;Abono Mensual;Familiar HD;315;Disney Junior;SD;Infantil;Si
Ecuador;Abono Mensual;Familiar HD;317;BabyTV;SD;Infantil;No
Ecuador;Abono Mensual;Familiar HD;318;Plim Plim;SD;Infantil;Si
Ecuador;Abono Mensual;Familiar HD;319;El Reino Infantil;SD;Infantil;Si
Ecuador;Abono Mensual;Familiar HD;330;Discovery Kids;SD;Infantil;Si
Ecuador;Abono Mensual;Familiar HD;334;Cartoonito;SD;Infantil;No
Ecuador;Abono Mensual;Familiar HD;350;EWTN;SD;Religioso;Si
Ecuador;Abono Mensual;Familiar HD;351;Canal Orbe 21;SD;Religioso;No
Ecuador;Abono Mensual;Familiar HD;352;Enlace TBN;SD;Religioso;Si
Ecuador;Abono Mensual;Familiar HD;464;Playboy TV;SD;Adultos;No
Ecuador;Abono Mensual;Familiar HD;468;Venus;SD;Adultos;No
Ecuador;Abono Mensual;Familiar HD;469;XTSY;SD;Adultos;No
Ecuador;Abono Mensual;Familiar HD;470;Hustler;SD;Adultos;No
Ecuador;Abono Mensual;Familiar HD;502;TNT;SD;Cine;Si
Ecuador;Abono Mensual;Familiar HD;503;Golden;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;506;Sony Movies;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;507;Cinecanal;SD;Cine;Si
Ecuador;Abono Mensual;Familiar HD;508;Studio Universal;SD;Cine;Si
Ecuador;Abono Mensual;Familiar HD;509;Cinemax;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;510;Mórbido TV;SD;Cine;Si
Ecuador;Abono Mensual;Familiar HD;513;DHE;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;515;Cinema;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;516;De Película;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;517;Golden Edge;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;518;Space;SD;Cine;Si
Ecuador;Abono Mensual;Familiar HD;524;HBO Este;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;525;HBO 2;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;526;HBO Plus Este;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;528;HBO Signature;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;532;HBO Plus Oeste;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;534;HBO Family Este;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;538;MAX Prime Oeste;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;540;HBO Mundi;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;541;HBO Pop;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;542;HBO Xtreme;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;571;Universal Premiere Este;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;572;Universal Cinema;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;573;Universal Comedy;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;574;Universal Crime Este;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;575;Universal Reality;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;576;Universal Premiere Oeste;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;577;Universal Cinema Oeste;SD;Cine;No
Ecuador;Abono Mensual;Familiar HD;610;DSports;SD;Deportes;Si
