Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría
ARGENTINA;POSPAGO;PLATA;308;NICKELODEON;SD;Infantiles
ARGENTINA;POSPAGO;BRONCE;309;NICK JR;SD;Infantiles
ARGENTINA;POSPAGO;ORO;309;NICK JR;SD;Infantiles
ARGENTINA;POSPAGO;PLATA;309;NICK JR;SD;Infantiles
ARGENTINA;POSPAGO;ORO;310;EL REINO INFANTIL;SD;Infantiles
ARGENTINA;POSPAGO;BRONCE;314;DISNEY CHANNEL (MULTI);SD;Infantiles
ARGENTINA;POSPAGO;ORO;314;DISNEY CHANNEL (MULTI);SD;Infantiles
ARGENTINA;POSPAGO;PLATA;314;DISNEY CHANNEL (MULTI);SD;Infantiles
ARGENTINA;POSPAGO;BRONCE;315;DISNEY JUNIOR;SD;Infantiles
ARGENTINA;POSPAGO;ORO;315;DISNEY JUNIOR;SD;Infantiles
ARGENTINA;POSPAGO;PLATA;315;DISNEY JUNIOR;SD;Infantiles
ARGENTINA;POSPAGO;BRONCE;318;PLIM PLIM;SD;Infantiles
ARGENTINA;POSPAGO;ORO;318;PLIM PLIM;SD;Infantiles
ARGENTINA;POSPAGO;PLATA;318;PLIM PLIM;SD;Infantiles
ARGENTINA;POSPAGO;BRONCE;330;DISCOVERY KIDS;SD;Infantiles
ARGENTINA;POSPAGO;ORO;330;DISCOVERY KIDS;SD;Infantiles
ARGENTINA;POSPAGO;PLATA;330;DISCOVERY KIDS;SD;Infantiles
ARGENTINA;POSPAGO;BRONCE;334;CARTOONITO;SD;Infantiles
ARGENTINA;POSPAGO;ORO;334;CARTOONITO;SD;Infantiles
ARGENTINA;POSPAGO;PLATA;334;CARTOONITO;SD;Infantiles
ARGENTINA;POSPAGO;BRONCE;350;EWTN;SD;Religion
ARGENTINA;POSPAGO;ORO;350;EWTN;SD;Religion
ARGENTINA;POSPAGO;PLATA;350;EWTN;SD;Religion
ARGENTINA;POSPAGO;BRONCE;351;ORBE 21;SD;Religion
ARGENTINA;POSPAGO;ORO;351;ORBE 21;SD;Religion
ARGENTINA;POSPAGO;PLATA;351;ORBE 21;SD;Religion
ARGENTINA;POSPAGO;BRONCE;352;ENLACE;SD;Religion
ARGENTINA;POSPAGO;ORO;352;ENLACE;SD;Religion
ARGENTINA;POSPAGO;PLATA;352;ENLACE;SD;Religion
ARGENTINA;POSPAGO;BRONCE;353;CRISTOVISIÓN;SD;Religion
ARGENTINA;POSPAGO;ORO;353;CRISTOVISIÓN;SD;Religion
ARGENTINA;POSPAGO;PLATA;353;CRISTOVISIÓN;SD;Religion
ARGENTINA;POSPAGO;BRONCE;358;DAYSTAR;SD;Religion
ARGENTINA;POSPAGO;ORO;358;DAYSTAR;SD;Religion
ARGENTINA;POSPAGO;PLATA;358;DAYSTAR;SD;Religion
ARGENTINA;POSPAGO;BRONCE;502;TNT;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;502;TNT;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;502;TNT;SD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;503;GOLDEN;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;503;GOLDEN;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;503;GOLDEN;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;506;SONY MOVIES;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;506;SONY MOVIES;SD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;507;CINECANAL;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;507;CINECANAL;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;507;CINECANAL;SD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;508;STUDIO UNIVERSAL;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;508;STUDIO UNIVERSAL;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;508;STUDIO UNIVERSAL;SD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;509;CINEMAX;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;509;CINEMAX;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;509;CINEMAX;SD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;510;MÓRBIDO TV;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;510;MÓRBIDO TV;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;510;MÓRBIDO TV;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;513;DHE;SD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;516;DE PELICULA;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;516;DE PELICULA;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;516;DE PELICULA;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;517;GOLDEN EDGE;SD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;518;SPACE;SD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;518;SPACE;SD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;518;SPACE;SD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;610;DSPORTS;SD;Deportes
ARGENTINA;POSPAGO;ORO;610;DSPORTS;SD;Deportes
ARGENTINA;POSPAGO;PLATA;610;DSPORTS;SD;Deportes
ARGENTINA;POSPAGO;BRONCE;612;DSPORTS 2;SD;Deportes
ARGENTINA;POSPAGO;ORO;612;DSPORTS 2;SD;Deportes
ARGENTINA;POSPAGO;PLATA;612;DSPORTS 2;SD;Deportes
ARGENTINA;POSPAGO;BRONCE;613;DSPORTS +;SD;Deportes
ARGENTINA;POSPAGO;ORO;613;DSPORTS +;SD;Deportes
ARGENTINA;POSPAGO;PLATA;613;DSPORTS +;SD;Deportes
ARGENTINA;POSPAGO;BRONCE;621;ESPN;SD;Deportes
ARGENTINA;POSPAGO;ORO;621;ESPN;SD;Deportes
ARGENTINA;POSPAGO;PLATA;621;ESPN;SD;Deportes
ARGENTINA;POSPAGO;BRONCE;622;ESPN 2 (ANDINA);SD;Deportes
ARGENTINA;POSPAGO;ORO;622;ESPN 2 (ANDINA);SD;Deportes
ARGENTINA;POSPAGO;PLATA;622;ESPN 2 (ANDINA);SD;Deportes
ARGENTINA;POSPAGO;BRONCE;623;ESPN 3;SD;Deportes
ARGENTINA;POSPAGO;ORO;623;ESPN 3;SD;Deportes
ARGENTINA;POSPAGO;PLATA;623;ESPN 3;SD;Deportes
ARGENTINA;POSPAGO;BRONCE;625;ESPN 5;SD;Deportes
ARGENTINA;POSPAGO;ORO;625;ESPN 5;SD;Deportes
ARGENTINA;POSPAGO;PLATA;625;ESPN 5;SD;Deportes
ARGENTINA;POSPAGO;BRONCE;626;ESPN 6;SD;Deportes
ARGENTINA;POSPAGO;ORO;626;ESPN 6;SD;Deportes
ARGENTINA;POSPAGO;PLATA;626;ESPN 6;SD;Deportes
