Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría
CURAZAO;POSPAGO;LITE;358;DAYSTAR;SD;RELIGIOSO
CURAZAO;POSPAGO;LITE;507;CINECANAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;621;ESPN CARIBBEAN;SD;DEPORTES
CURAZAO;POSPAGO;LITE;622;ESPN 2 CARIBBEAN;SD;DEPORTES
CURAZAO;POSPAGO;LITE;702;CNN;SD;NOTICIAS
CURAZAO;POSPAGO;LITE;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;LITE;732;DISCOVERY;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;LITE;734;ANIMAL PLANET;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;LITE;740;TLC;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;LITE;1204;STAR CHANNEL HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;1206;WARNER HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;1207;A&E LA HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;1208;SONY EAST HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;1217;FX HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;1218;UNIVERSAL HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;1222;E! HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;LITE;1223;ID HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;LITE;1229;DISCOVERY HOME & HEALTH HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;LITE;1264;MTV LA HD;HD;MUSICAL
CURAZAO;POSPAGO;LITE;1308;NICKELODEON LA HD;HD;INFANTIL
CURAZAO;POSPAGO;LITE;1312;DISNEY HD;HD;INFANTIL
CURAZAO;POSPAGO;LITE;1315;DISNEY JUNIOR HD;HD;INFANTIL
CURAZAO;POSPAGO;LITE;1330;DISCOVERY KIDS HD;HD;INFANTIL
CURAZAO;POSPAGO;LITE;1507;CINECANAL HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;1508;STUDIO UNIVERSAL HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;LITE;1621;ESPN CARIBBEAN HD;HD;DEPORTES
CURAZAO;POSPAGO;LITE;1730;NATIONAL GEOGRAPHIC HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;LITE;1732;DISCOVERY HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;LITE;1734;ANIMAL PLANET HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;LITE;1740;TLC HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;127;DSHOW;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;131;CNC3;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;134;SYNERGY;SD;NACIONAL
CURAZAO;POSPAGO;PLATINUM;201;ON DIRECTV;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;202;STAR CHANNEL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;203;GSN;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;206;WARNER;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;207;A&E LA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;208;SONY EAST;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;209;AXN;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;210;AMC LA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;213;TNT SERIES;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;214;ATRES SERIES;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;215;COMEDY CENTRAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;216;TEEN NICK;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;217;FX;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;218;UNIVERSAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;219;USA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;220;ADULT SWIM;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;221;¡HOLA! TV;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;222;E!;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;223;ID;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;225;PASIONES;SD;TELENOVELAS
CURAZAO;POSPAGO;PLATINUM;226;CANAL DE LAS ESTRELLAS;SD;NACIONAL
CURAZAO;POSPAGO;PLATINUM;227;TELENOVELAS;SD;TELENOVELAS
CURAZAO;POSPAGO;PLATINUM;228;LIFETIME LA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;231;TELEMUNDO INTERNATIONAL;SD;TELENOVELAS
CURAZAO;POSPAGO;PLATINUM;232;EL GOURMET;SD;GASTRONÓMICO
CURAZAO;POSPAGO;PLATINUM;233;FOOD NETWORK US;SD;GASTRONÓMICO
CURAZAO;POSPAGO;PLATINUM;235;IVC;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;250;HGTV US;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;251;LIFETIME USA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;253;BET;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;254;PARAMOUNT;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;256;A&E USA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;260;MTV USA SD;SD;MUSICAL
CURAZAO;POSPAGO;PLATINUM;262;VH1 USA;SD;MUSICAL
CURAZAO;POSPAGO;PLATINUM;264;MTV LA;SD;MUSICAL
CURAZAO;POSPAGO;PLATINUM;269;QUIERO MÚSICA EN MI IDIOMA;SD;MUSICAL
CURAZAO;POSPAGO;PLATINUM;304;CARTOON NETWORK;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;308;NICKELODEON LA;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;314;DISNEY CHANNEL;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;315;DISNEY JUNIOR;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;321;ZOO MOO;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;322;NICKELODEON USA;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;330;DISCOVERY KIDS;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;334;CARTOONITO;SD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;352;ENLACE;SD;RELIGIOSO
CURAZAO;POSPAGO;PLATINUM;358;DAYSTAR;SD;RELIGIOSO
CURAZAO;POSPAGO;PLATINUM;501;LMN US;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;502;TNT;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;503;GOLDEN;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;506;SONY MOVIES;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;507;CINECANAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;509;CINEMAX;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;510;PARAMOUNT;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;513;DHE;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;514;CINE LATINO;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;516;DE PELÍCULA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;517;GOLDEN EDGE;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;518;SPACE;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;524;HBO;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;525;HBO 2;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;526;HBO PLUS EAST;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;527;HBO CARIBBEAN;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;528;HBO SIGNATURE;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;534;HBO FAMILY EAST;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;540;HBO MUNDI;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;541;HBO POP;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;542;HBO XTREME;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;571;UNIVERSAL PREMIERE EAST;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;572;UNIVERSAL CINEMA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;573;UNIVERSAL COMEDY;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;574;UNIVERSAL CRIME EAST;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;575;UNIVERSAL REALITY;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;576;UNIVERSAL PREMIERE WEST;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;577;UNIVERSAL CRIME WEST;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;600;DIRECTV SPORTS PORTAL;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;610;DIRECTV SPORTS;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;612;DIRECTV SPORTS 2;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;620;DIRECTV SPORTS FIGHT;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;621;ESPN CARIBBEAN;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;622;ESPN 2 CARIBBEAN;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;624;ESPN 5;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;626;ESPN 6;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;627;ESPN 7;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;628;THE GOLF CHANNEL LA;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;667;FLOW SPORTS NETWORK;SD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;702;CNN;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;704;CNN EN ESPAÑOL;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;706;CNN INTERNATIONAL;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;707;CNN CHILE;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;708;TVN 24 HORAS;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;710;BLOOMBERG;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;716;TODO NOTICIAS;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;720;CANAL 26;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;725;NTN 24;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;727;CABLE NOTICIAS DE COLOMBIA;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;732;DISCOVERY;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;734;ANIMAL PLANET;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;736;DISCOVERY TURBO;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;740;TLC;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;742;HISTORY LA;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;744;HISTORY 2 LA;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;746;FILM & ARTS;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;756;HISTORY US;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;760;UNIVISION;SD;NACIONAL
CURAZAO;POSPAGO;PLATINUM;762;ANTENA 3;SD;NACIONAL
CURAZAO;POSPAGO;PLATINUM;766;RAI ITALIA;SD;NACIONAL
CURAZAO;POSPAGO;PLATINUM;768;BBC;SD;INFORMATIVO
CURAZAO;POSPAGO;PLATINUM;770;DEUTSCHE WELLE;SD;NOTICIAS
CURAZAO;POSPAGO;PLATINUM;772;CARACOL INTERNACIONAL;SD;NACIONAL
CURAZAO;POSPAGO;PLATINUM;775;RCN NUESTRA TELE;SD;NACIONAL
CURAZAO;POSPAGO;PLATINUM;778;RTP INTERNATIONAL;SD;NACIONAL
CURAZAO;POSPAGO;PLATINUM;782;NHK;SD;INFORMATIVO
CURAZAO;POSPAGO;PLATINUM;784;EL TRECE INTERNACIONAL;SD;NACIONAL
CURAZAO;POSPAGO;PLATINUM;1127;DSHOW HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;1201;ON DIRECTV HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;1204;STAR CHANNEL HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1206;WARNER HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1207;A&E LA HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1208;SONY EAST HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1209;AXN HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1210;AMC LA HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1213;TNT SERIES HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1214;ATRES SERIES HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1215;COMEDY CENTRAL HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1217;FX HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1218;UNIVERSAL HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1219;USA HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1221;¡HOLA! TV HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;1222;E! HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;1223;ID HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;1225;PASIONES HD;HD;TELENOVELAS
CURAZAO;POSPAGO;PLATINUM;1228;LIFETIME LA HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1229;DISCOVERY HOME & HEALTH HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;1232;EL GOURMET HD;HD;GASTRONÓMICO
CURAZAO;POSPAGO;PLATINUM;1235;IVC HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;1236;VEPLUS HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;1264;MTV LA HD;HD;MUSICAL
CURAZAO;POSPAGO;PLATINUM;1304;CARTOON NETWORK HD;HD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;1308;NICKELODEON LA HD;HD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;1309;NICK JR. LA HD;HD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;1312;DISNEY HD;HD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;1315;DISNEY JUNIOR HD;HD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;1317;BABY TV HD;HD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;1330;DISCOVERY KIDS HD;HD;INFANTIL
CURAZAO;POSPAGO;PLATINUM;1502;TNT HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1503;GOLDEN HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1506;SONY MOVIES HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1507;CINECANAL HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1508;STUDIO UNIVERSAL HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1509;CINEMAX HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1510;PARAMOUNT HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1513;DHE HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1515;EUROPA EUROPA HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1518;SPACE HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1519;ATRES CINEMA HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1521;TV CORTOS HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1524;HBO HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1525;HBO 2 HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1527;HBO CARIBBEAN HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1528;HBO SIGNATURE HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1532;HBO PLUS EAST HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1534;HBO FAMILY HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1540;HBO MUNDI CARIBBEAN;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1542;HBO XTREME HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1571;UNIVERSAL PREMIERE HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1572;UNIVERSAL CINEMA HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1573;UNIVERSAL COMEDY HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1574;UNIVERSAL CRIME HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1575;UNIVERSAL REALITY HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;1576;UNIVERSAL PREMIERE WEST HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1577;UNIVERSAL CRIME WEST HD;HD;SERIES Y PELICULAS
CURAZAO;POSPAGO;PLATINUM;1610;DIRECTV SPORTS HD;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1612;DIRECTV SPORTS 2 HD;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1620;DIRECTV SPORTS FIGHT HD;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1621;ESPN CARIBBEAN HD;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1624;ESPN 5 HD;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1626;ESPN 6 HD;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1627;ESPN 7 HD;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1628;THE GOLF CHANNEL LA HD;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1639;PX SPORTS;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1667;FLOW SPORTS NETWORK HD;HD;DEPORTES
CURAZAO;POSPAGO;PLATINUM;1730;NATIONAL GEOGRAPHIC HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;1731;DISCOVERY THEATER HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;1732;DISCOVERY HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;1734;ANIMAL PLANET HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;1738;DISCOVERY WORLD HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;1740;TLC HD;HD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;PLATINUM;1742;HISTORY LA HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;1744;HISTORY 2 LA HD;HD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;PLATINUM;1762;ANTENA 3 HD;HD;NACIONAL
CURAZAO;POSPAGO;SILVER / SILVER +;131;CNC3;SD;NOTICIAS
CURAZAO;POSPAGO;SILVER / SILVER +;134;SYNERGY;SD;NACIONAL
CURAZAO;POSPAGO;SILVER / SILVER +;201;ON DIRECTV;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;SILVER / SILVER +;202;STAR CHANNEL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;203;GSN;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;SILVER / SILVER +;206;WARNER;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;207;A&E LA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;208;SONY EAST;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;209;AXN;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;210;AMC LA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;213;TNT SERIES;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;215;COMEDY CENTRAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;216;TEEN NICK;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;217;FX;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;218;UNIVERSAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;219;USA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;220;ADULT SWIM;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;222;E!;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;SILVER / SILVER +;223;ID;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;SILVER / SILVER +;228;LIFETIME LA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;229;DISCOVERY HOME & HEALTH;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;SILVER / SILVER +;233;FOOD NETWORK US;SD;GASTRONÓMICO
CURAZAO;POSPAGO;SILVER / SILVER +;250;HGTV US;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;SILVER / SILVER +;251;LIFETIME USA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;253;BET;SD;HOGAR Y VARIEDADES
CURAZAO;POSPAGO;SILVER / SILVER +;254;PARAMOUNT;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;256;A&E USA;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;260;MTV USA SD;SD;MUSICAL
CURAZAO;POSPAGO;SILVER / SILVER +;262;VH1 USA;SD;MUSICAL
CURAZAO;POSPAGO;SILVER / SILVER +;264;MTV LA;SD;MUSICAL
CURAZAO;POSPAGO;SILVER / SILVER +;304;CARTOON NETWORK;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;308;NICKELODEON LA;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;314;DISNEY CHANNEL;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;315;DISNEY JUNIOR;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;321;ZOO MOO;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;322;NICKELODEON USA;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;330;DISCOVERY KIDS;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;334;CARTOONITO;SD;INFANTIL
CURAZAO;POSPAGO;SILVER / SILVER +;358;DAYSTAR;SD;RELIGIOSO
CURAZAO;POSPAGO;SILVER / SILVER +;501;LMN US;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;502;TNT;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;503;GOLDEN;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;506;SONY MOVIES;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;507;CINECANAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;508;STUDIO UNIVERSAL;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;509;CINEMAX;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;510;PARAMOUNT;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;513;DHE;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;517;GOLDEN EDGE;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;518;SPACE;SD;SERIES Y PELICULAS
CURAZAO;POSPAGO;SILVER / SILVER +;600;DIRECTV SPORTS PORTAL;SD;DEPORTES
CURAZAO;POSPAGO;SILVER / SILVER +;610;DIRECTV SPORTS;SD;DEPORTES
CURAZAO;POSPAGO;SILVER / SILVER +;612;DIRECTV SPORTS 2;SD;DEPORTES
CURAZAO;POSPAGO;SILVER / SILVER +;620;DIRECTV SPORTS FIGHT;SD;DEPORTES
CURAZAO;POSPAGO;SILVER / SILVER +;621;ESPN CARIBBEAN;SD;DEPORTES
CURAZAO;POSPAGO;SILVER / SILVER +;622;ESPN 2 CARIBBEAN;SD;DEPORTES
CURAZAO;POSPAGO;SILVER / SILVER +;628;THE GOLF CHANNEL LA;SD;DEPORTES
CURAZAO;POSPAGO;SILVER / SILVER +;667;FLOW SPORTS NETWORK;SD;DEPORTES
CURAZAO;POSPAGO;SILVER / SILVER +;702;CNN;SD;NOTICIAS
CURAZAO;POSPAGO;SILVER / SILVER +;706;CNN INTERNATIONAL;SD;NOTICIAS
CURAZAO;POSPAGO;SILVER / SILVER +;710;BLOOMBERG;SD;NOTICIAS
CURAZAO;POSPAGO;SILVER / SILVER +;730;NATIONAL GEOGRAPHIC;SD;CIENCIA Y CULTURA
CURAZAO;POSPAGO;SILVER / SILVER +;732;DISCOVERY;SD;CIENCIA Y CULTURA
